dealer_id,month,model_wise_cr,sales_advisor_cr,market_share,ssi,csat,monthly_sales,booking_pipeline,accessories_per_car,monthly_accessories_sales,cptv,tat_complaint_resolution,composite_score
D011,2023-07-01,29.5,23.0,25.1,91.0,4.0,165,93,5924.0,639819.0,4.3,4.4,50.4
D011,2023-08-01,30.6,23.9,26.0,92.0,4.1,171,103,6142.0,663300.0,4.5,4.5,52.1
D011,2023-09-01,33.0,25.8,28.1,95.0,4.2,185,125,6632.0,716251.0,4.9,4.7,55.8
D011,2023-10-01,42.6,33.2,36.2,98.0,4.2,238,175,7063.0,923257.0,5.2,4.9,66.6
D011,2023-11-01,40.4,31.5,34.3,93.0,4.1,226,143,6350.0,874827.0,4.6,4.6,62.5
D011,2023-12-01,28.6,22.3,24.3,90.0,4.0,160,84,5731.0,618972.0,4.2,4.3,49.1
D011,2024-01-01,32.1,25.0,27.3,94.0,4.1,179,116,6444.0,695945.0,4.7,4.7,54.2
D011,2024-02-01,34.1,26.6,29.0,96.0,4.2,191,135,6854.0,740250.0,5.0,4.8,57.3
D011,2024-03-01,30.3,23.6,25.7,92.0,4.1,169,100,6082.0,656858.0,4.4,4.5,51.8
D011,2024-04-01,28.1,21.9,23.9,92.0,4.0,157,92,6061.0,609185.0,4.4,4.5,49.2
D011,2024-05-01,27.0,21.0,22.9,90.0,4.0,151,81,5803.0,584358.0,4.2,4.4,47.5
D011,2024-06-01,34.9,27.2,29.7,97.0,4.2,195,142,7011.0,757189.0,5.1,4.9,58.4
D011,2024-07-01,32.1,25.0,27.3,94.0,4.1,179,116,6443.0,695884.0,4.7,4.7,54.2
D011,2024-08-01,30.5,23.8,25.9,92.0,4.1,171,102,6130.0,662033.0,4.5,4.5,52.0
D011,2024-09-01,30.3,23.6,25.7,92.0,4.1,169,100,6081.0,656784.0,4.4,4.5,51.8
D011,2024-10-01,44.4,34.7,37.8,99.0,4.3,249,187,7217.0,963632.0,5.3,5.0,69.2
D011,2024-11-01,34.7,27.1,29.5,90.0,4.0,194,106,5831.0,751950.0,4.3,4.4,55.3
D011,2024-12-01,32.8,25.6,27.8,95.0,4.1,183,122,6576.0,710225.0,4.8,4.7,55.2
D012,2023-01-01,38.9,30.3,26.6,88.0,4.7,32,22,6280.0,116810.0,3.2,2.0,51.4
D012,2023-02-01,37.2,29.0,25.4,86.0,4.7,31,20,6000.0,111604.0,3.1,2.0,49.6
D012,2023-03-01,36.6,28.5,25.0,86.0,4.7,30,19,5906.0,109843.0,3.0,1.9,49.3
D012,2023-04-01,30.4,23.7,20.8,85.0,4.6,25,15,5689.0,91329.0,2.9,1.9,44.4
D012,2023-05-01,38.1,29.7,26.1,90.0,4.8,31,23,6571.0,114508.0,3.4,2.1,51.6
D012,2023-06-01,32.7,25.5,22.3,82.0,4.5,27,14,5272.0,98058.0,2.7,1.8,44.8
D012,2023-07-01,37.9,29.6,25.9,87.0,4.7,31,21,6125.0,113924.0,3.1,2.0,50.5
D012,2023-08-01,39.1,30.5,26.7,88.0,4.7,32,22,6305.0,117270.0,3.2,2.0,51.5
D012,2023-09-01,38.2,29.8,26.1,87.0,4.7,31,21,6160.0,114582.0,3.2,2.0,50.5
D012,2023-10-01,40.3,31.5,27.6,84.0,4.6,33,19,5584.0,121135.0,2.9,1.9,50.9
D012,2023-11-01,48.1,37.5,32.9,89.0,4.8,40,28,6466.0,144340.0,3.3,2.1,58.3
D012,2023-12-01,36.8,28.7,25.1,86.0,4.7,30,19,5937.0,110423.0,3.0,2.0,49.4
D012,2024-01-01,37.0,28.8,25.3,86.0,4.7,30,19,5971.0,111055.0,3.1,2.0,49.4
D012,2024-02-01,41.0,32.0,28.0,90.0,4.8,34,25,6615.0,123035.0,3.4,2.1,53.6
D012,2024-03-01,38.3,29.9,26.2,88.0,4.7,32,21,6187.0,115072.0,3.2,2.0,50.9
D012,2024-04-01,34.5,26.9,23.6,86.0,4.7,28,18,5927.0,103615.0,3.0,1.9,47.9
D012,2024-05-01,35.4,27.6,24.2,90.0,4.8,29,21,6608.0,106303.0,3.4,2.1,49.8
D012,2024-06-01,36.7,28.7,25.1,86.0,4.7,30,19,5930.0,110303.0,3.0,1.9,49.4
D012,2024-07-01,34.3,26.7,23.4,84.0,4.6,28,16,5532.0,102894.0,2.8,1.9,46.8
D012,2024-08-01,35.3,27.6,24.2,85.0,4.6,29,17,5706.0,106123.0,2.9,1.9,47.8
D012,2024-09-01,33.1,25.8,22.6,83.0,4.5,27,14,5344.0,99396.0,2.7,1.8,45.4
D012,2024-10-01,50.0,39.0,34.2,89.0,4.8,41,30,6497.0,150294.0,3.3,2.1,59.6
D012,2024-11-01,54.7,42.7,37.4,90.0,4.8,45,33,6611.0,164381.0,3.4,2.1,63.0
D012,2024-12-01,33.8,26.3,23.1,83.0,4.5,28,15,5451.0,101386.0,2.8,1.9,45.8
D013,2023-01-01,30.9,24.1,10.4,86.0,3.5,138,79,8127.0,726545.0,2.3,6.4,45.6
D013,2023-02-01,36.0,28.1,12.2,91.0,3.7,160,115,9457.0,845439.0,2.7,7.0,52.4
D013,2023-03-01,33.9,26.4,11.4,89.0,3.6,151,100,8901.0,795728.0,2.5,6.7,49.5
D013,2023-04-01,32.5,25.3,11.0,90.0,3.6,145,101,9218.0,763324.0,2.6,6.9,48.7
D013,2023-05-01,29.5,23.0,10.0,89.0,3.6,131,87,8914.0,693890.0,2.5,6.7,45.9
D013,2023-06-01,36.3,28.3,12.3,92.0,3.7,162,118,9543.0,853126.0,2.7,7.0,53.0
D013,2023-07-01,32.8,25.6,11.1,88.0,3.6,146,92,8626.0,771168.0,2.4,6.6,48.3
D013,2023-08-01,37.1,28.9,12.5,93.0,3.7,165,123,9751.0,871727.0,2.8,7.1,53.9
D013,2023-09-01,33.0,25.7,11.1,88.0,3.6,147,94,8668.0,774950.0,2.4,6.6,48.5
D013,2023-10-01,38.3,29.9,12.9,88.0,3.5,170,106,8536.0,899401.0,2.4,6.6,52.4
D013,2023-11-01,42.8,33.4,14.5,87.0,3.5,191,115,8390.0,1005284.0,2.4,6.5,55.8
D013,2023-12-01,36.3,28.3,12.3,92.0,3.7,162,118,9544.0,853196.0,2.7,7.0,53.0
D013,2024-01-01,36.4,28.4,12.3,92.0,3.7,162,119,9571.0,855671.0,2.7,7.0,53.1
D013,2024-02-01,32.2,25.1,10.9,87.0,3.5,143,88,8454.0,755753.0,2.4,6.5,47.0
D013,2024-03-01,30.0,23.4,10.1,85.0,3.5,134,72,7892.0,705532.0,2.2,6.3,44.5
D013,2024-04-01,29.4,22.9,9.9,87.0,3.5,131,79,8372.0,690437.0,2.4,6.5,44.6
D013,2024-05-01,30.6,23.8,10.3,88.0,3.6,136,86,8648.0,717710.0,2.4,6.6,46.4
D013,2024-06-01,33.3,25.9,11.2,88.0,3.6,148,95,8738.0,781168.0,2.5,6.7,48.6
D013,2024-07-01,35.6,27.8,12.0,91.0,3.6,158,112,9354.0,836228.0,2.6,6.9,51.7
D013,2024-08-01,32.4,25.3,11.0,88.0,3.5,144,90,8521.0,761807.0,2.4,6.6,47.5
D013,2024-09-01,32.9,25.7,11.1,88.0,3.6,146,93,8649.0,773240.0,2.4,6.6,48.4
D013,2024-10-01,39.6,30.9,13.4,87.0,3.5,176,109,8490.0,929932.0,2.4,6.6,53.2
D013,2024-11-01,45.0,35.1,15.2,91.0,3.7,200,144,9419.0,1056919.0,2.7,7.0,60.0
D013,2024-12-01,32.3,25.2,10.9,87.0,3.5,144,88,8478.0,757932.0,2.4,6.5,47.1
D014,2023-01-01,36.3,28.3,10.9,70.0,3.8,76,45,7284.0,353997.0,2.1,3.9,41.7
D014,2023-02-01,39.7,31.0,11.9,72.0,3.9,83,57,7962.0,386942.0,2.3,4.2,45.1
D014,2023-03-01,41.8,32.6,12.5,74.0,4.0,88,64,8381.0,407303.0,2.4,4.3,47.5
D014,2023-04-01,35.4,27.6,10.6,74.0,4.0,74,53,8302.0,344633.0,2.4,4.3,43.1
D014,2023-05-01,35.7,27.8,10.7,72.0,3.9,75,50,7890.0,347843.0,2.3,4.1,42.4
D014,2023-06-01,38.6,30.1,11.6,72.0,3.9,81,53,7734.0,375889.0,2.3,4.1,44.2
D014,2023-07-01,41.8,32.6,12.5,74.0,4.0,88,64,8383.0,407407.0,2.4,4.3,47.5
D014,2023-08-01,34.1,26.6,10.2,68.0,3.8,72,38,6849.0,332851.0,2.0,3.8,39.6
D014,2023-09-01,36.1,28.2,10.8,70.0,3.8,76,45,7250.0,352372.0,2.1,3.9,41.6
D014,2023-10-01,53.9,42.0,16.2,73.0,4.0,113,80,8157.0,525357.0,2.4,4.2,55.2
D014,2023-11-01,44.4,34.6,13.3,72.0,3.9,93,61,7723.0,432962.0,2.2,4.1,48.2
D014,2023-12-01,38.6,30.1,11.6,72.0,3.9,81,53,7746.0,376464.0,2.3,4.1,44.2
D014,2024-01-01,37.4,29.2,11.2,71.0,3.9,79,49,7509.0,364919.0,2.2,4.0,43.1
D014,2024-02-01,36.5,28.5,10.9,70.0,3.8,77,46,7318.0,355635.0,2.1,4.0,41.9
D014,2024-03-01,40.0,31.2,12.0,73.0,4.0,84,58,8027.0,390115.0,2.3,4.2,46.0
D014,2024-04-01,35.8,27.9,10.7,73.0,4.0,75,54,8243.0,348861.0,2.4,4.3,43.1
D014,2024-05-01,35.0,27.3,10.5,71.0,3.9,73,46,7535.0,340686.0,2.2,4.0,41.5
D014,2024-06-01,36.4,28.4,10.9,70.0,3.8,76,45,7292.0,354392.0,2.1,4.0,41.7
D014,2024-07-01,36.4,28.4,10.9,70.0,3.8,76,45,7293.0,354422.0,2.1,4.0,41.7
D014,2024-08-01,38.2,29.8,11.4,71.0,3.9,80,52,7659.0,372223.0,2.2,4.1,43.7
D014,2024-09-01,40.4,31.5,12.1,73.0,4.0,85,59,8097.0,393511.0,2.4,4.2,46.1
D014,2024-10-01,48.1,37.5,14.4,72.0,3.9,101,68,7895.0,468775.0,2.3,4.1,50.6
D014,2024-11-01,44.8,35.0,13.4,70.0,3.8,94,57,7331.0,436969.0,2.1,4.0,47.4
D014,2024-12-01,34.0,26.5,10.2,68.0,3.8,71,37,6814.0,331184.0,2.0,3.8,39.5
D015,2023-01-01,18.7,14.6,19.4,93.0,3.8,111,64,3785.0,272542.0,2.8,8.0,39.4
D015,2023-02-01,20.1,15.7,20.8,96.0,3.9,119,77,4061.0,292385.0,3.0,8.3,42.0
D015,2023-03-01,22.0,17.1,22.8,99.0,4.0,130,95,4443.0,319919.0,3.3,8.8,45.1
D015,2023-04-01,20.1,15.6,20.8,100.0,4.0,119,88,4494.0,292079.0,3.3,8.9,43.3
D015,2023-05-01,18.0,14.1,18.7,96.0,3.9,107,69,4064.0,262885.0,3.0,8.4,39.7
D015,2023-06-01,18.3,14.3,19.0,92.0,3.8,109,60,3702.0,266528.0,2.8,7.9,38.6
D015,2023-07-01,21.6,16.8,22.4,98.0,3.9,128,92,4369.0,314598.0,3.2,8.7,44.1
D015,2023-08-01,18.9,14.8,19.6,93.0,3.8,112,66,3826.0,275483.0,2.8,8.1,39.6
D015,2023-09-01,22.1,17.2,22.9,99.0,4.0,131,96,4464.0,321423.0,3.3,8.8,45.2
D015,2023-10-01,29.7,23.2,30.7,100.0,4.0,176,131,4507.0,432286.0,3.3,8.9,53.7
D015,2023-11-01,26.3,20.5,27.3,97.0,3.9,156,108,4247.0,383437.0,3.2,8.6,48.8
D015,2023-12-01,21.5,16.8,22.3,98.0,3.9,128,91,4346.0,312899.0,3.2,8.7,44.0
D015,2024-01-01,18.4,14.3,19.0,92.0,3.8,109,60,3713.0,267321.0,2.8,7.9,38.7
D015,2024-02-01,20.6,16.1,21.4,97.0,3.9,122,82,4172.0,300400.0,3.1,8.5,42.7
D015,2024-03-01,17.9,14.0,18.5,91.0,3.7,106,56,3618.0,260513.0,2.7,7.8,37.6
D015,2024-04-01,16.6,13.0,17.2,93.0,3.8,99,55,3736.0,242033.0,2.8,7.9,37.1
D015,2024-05-01,16.9,13.2,17.5,94.0,3.8,100,62,3942.0,246416.0,2.9,8.2,37.7
D015,2024-06-01,19.8,15.5,20.5,95.0,3.8,118,74,4007.0,288538.0,3.0,8.3,41.0
D015,2024-07-01,20.7,16.2,21.5,97.0,3.9,123,83,4194.0,301964.0,3.1,8.5,42.9
D015,2024-08-01,18.1,14.1,18.7,92.0,3.7,107,58,3657.0,263338.0,2.7,7.8,38.1
D015,2024-09-01,20.2,15.7,20.9,96.0,3.9,120,78,4077.0,293554.0,3.0,8.4,42.1
D015,2024-10-01,24.3,19.0,25.2,96.0,3.9,144,96,4146.0,354179.0,3.1,8.5,46.4
D015,2024-11-01,26.1,20.3,27.0,96.0,3.9,155,103,4129.0,379777.0,3.1,8.4,48.3
D015,2024-12-01,21.3,16.6,22.1,98.0,3.9,126,89,4306.0,310068.0,3.2,8.6,43.7
D016,2023-01-01,29.4,22.9,15.9,64.0,3.9,175,100,4593.0,520809.0,2.8,3.5,42.1
D016,2023-02-01,28.8,22.5,15.6,64.0,3.9,171,94,4501.0,510445.0,2.8,3.5,41.4
D016,2023-03-01,32.6,25.5,17.6,67.0,4.0,194,131,5096.0,577923.0,3.1,3.7,46.6
D016,2023-04-01,26.3,20.5,14.2,64.0,3.9,156,89,4587.0,465204.0,2.8,3.5,39.1
D016,2023-05-01,26.6,20.8,14.4,64.0,3.9,158,88,4540.0,471207.0,2.8,3.5,39.4
D016,2023-06-01,32.2,25.1,17.4,66.0,4.0,191,126,5023.0,569564.0,3.1,3.7,45.8
D016,2023-07-01,32.0,24.9,17.3,66.0,4.0,190,124,4990.0,565900.0,3.1,3.7,45.5
D016,2023-08-01,33.5,26.2,18.1,68.0,4.0,199,140,5237.0,593842.0,3.2,3.8,47.7
D016,2023-09-01,28.4,22.1,15.3,63.0,3.8,168,90,4429.0,502204.0,2.7,3.4,40.3
D016,2023-10-01,44.2,34.5,23.9,67.0,4.0,263,182,5200.0,782774.0,3.2,3.8,57.6
D016,2023-11-01,35.0,27.3,18.9,64.0,3.9,208,118,4581.0,619900.0,2.8,3.5,47.3
D016,2023-12-01,31.2,24.4,16.9,66.0,4.0,185,117,4877.0,553015.0,3.0,3.6,44.8
D016,2024-01-01,34.2,26.6,18.5,68.0,4.1,203,146,5336.0,605088.0,3.3,3.8,48.7
D016,2024-02-01,34.4,26.8,18.6,68.0,4.1,204,148,5366.0,608513.0,3.3,3.9,48.9
D016,2024-03-01,31.9,24.9,17.2,66.0,4.0,189,124,4982.0,564997.0,3.0,3.7,45.5
D016,2024-04-01,26.2,20.4,14.2,63.0,3.8,155,80,4370.0,463831.0,2.7,3.4,38.2
D016,2024-05-01,29.8,23.2,16.1,69.0,4.1,177,130,5448.0,527308.0,3.3,3.9,44.9
D016,2024-06-01,33.8,26.4,18.3,68.0,4.1,201,143,5286.0,599389.0,3.2,3.8,48.5
D016,2024-07-01,31.4,24.5,16.9,66.0,4.0,186,119,4899.0,555585.0,3.0,3.7,44.9
D016,2024-08-01,33.7,26.3,18.2,68.0,4.0,200,141,5260.0,596458.0,3.2,3.8,47.9
D016,2024-09-01,35.2,27.5,19.0,69.0,4.1,209,156,5500.0,623719.0,3.4,3.9,50.0
D016,2024-10-01,44.8,35.0,24.2,68.0,4.1,266,193,5365.0,793653.0,3.3,3.9,59.0
D016,2024-11-01,38.0,29.7,20.6,64.0,3.9,226,128,4563.0,673803.0,2.8,3.5,50.1
D016,2024-12-01,34.3,26.7,18.5,68.0,4.1,204,147,5355.0,607248.0,3.3,3.9,48.8
D017,2023-01-01,25.2,19.7,18.2,91.0,4.9,51,30,4900.0,161694.0,1.9,6.2,44.8
D017,2023-02-01,26.9,21.0,19.4,94.0,5.0,55,35,5224.0,172387.0,2.0,6.4,47.3
D017,2023-03-01,29.0,22.7,21.0,97.0,5.0,59,43,5647.0,186347.0,2.1,6.8,49.7
D017,2023-04-01,23.0,17.9,16.6,93.0,5.0,47,29,5110.0,147359.0,1.9,6.4,44.0
D017,2023-05-01,24.3,19.0,17.6,94.0,5.0,49,32,5192.0,156181.0,2.0,6.4,45.3
D017,2023-06-01,26.6,20.7,19.2,93.0,5.0,54,34,5165.0,170447.0,2.0,6.4,46.7
D017,2023-07-01,25.9,20.2,18.8,93.0,4.9,53,32,5044.0,166440.0,1.9,6.3,45.9
D017,2023-08-01,27.4,21.4,19.8,95.0,5.0,56,37,5324.0,175699.0,2.0,6.5,48.0
D017,2023-09-01,27.6,21.6,20.0,95.0,5.0,56,38,5371.0,177258.0,2.0,6.6,48.1
D017,2023-10-01,30.8,24.0,22.3,90.0,4.8,63,33,4678.0,197698.0,1.8,6.0,48.4
D017,2023-11-01,38.0,29.6,27.5,98.0,5.0,77,58,5783.0,243555.0,2.2,6.9,56.8
D017,2023-12-01,27.1,21.1,19.6,94.0,5.0,55,36,5267.0,173813.0,2.0,6.5,47.4
D017,2024-01-01,28.2,22.0,20.4,96.0,5.0,57,40,5485.0,181012.0,2.1,6.6,48.8
D017,2024-02-01,27.2,21.2,19.7,94.0,5.0,55,36,5287.0,174464.0,2.0,6.5,47.5
D017,2024-03-01,29.1,22.7,21.1,97.0,5.0,59,43,5660.0,186774.0,2.1,6.8,49.8
D017,2024-04-01,23.4,18.2,16.9,91.0,4.9,47,27,4820.0,150002.0,1.8,6.1,43.4
D017,2024-05-01,23.4,18.2,16.9,93.0,5.0,47,29,5081.0,149848.0,1.9,6.3,44.3
D017,2024-06-01,26.2,20.5,19.0,93.0,5.0,53,33,5097.0,168205.0,1.9,6.3,46.6
D017,2024-07-01,24.4,19.0,17.7,90.0,4.9,50,27,4747.0,156651.0,1.8,6.1,43.9
D017,2024-08-01,28.8,22.5,20.9,97.0,5.0,59,42,5608.0,185075.0,2.1,6.7,49.6
D017,2024-09-01,23.8,18.6,17.2,90.0,4.8,48,25,4635.0,152943.0,1.8,6.0,43.0
D017,2024-10-01,35.0,27.3,25.3,95.0,5.0,71,49,5418.0,224518.0,2.0,6.6,53.8
D017,2024-11-01,35.1,27.4,25.4,97.0,5.0,71,52,5724.0,225056.0,2.2,6.8,54.3
D017,2024-12-01,29.0,22.6,21.0,97.0,5.0,59,43,5640.0,186105.0,2.1,6.7,49.8
D018,2023-01-01,39.8,31.0,21.3,83.0,4.7,146,106,6898.0,554602.0,3.2,1.7,56.9
D018,2023-02-01,35.6,27.7,19.1,80.0,4.5,130,81,6171.0,496162.0,2.8,1.6,51.6
D018,2023-03-01,35.0,27.3,18.8,79.0,4.5,128,78,6080.0,488834.0,2.8,1.6,50.8
D018,2023-04-01,30.8,24.1,16.6,79.0,4.5,113,70,6145.0,430193.0,2.8,1.6,47.5
D018,2023-05-01,33.5,26.2,18.0,82.0,4.6,123,84,6600.0,467856.0,3.0,1.6,51.0
D018,2023-06-01,34.6,27.0,18.6,79.0,4.5,127,76,6011.0,483285.0,2.8,1.6,50.5
D018,2023-07-01,37.2,29.0,20.0,81.0,4.6,136,91,6448.0,518420.0,3.0,1.6,53.7
D018,2023-08-01,32.7,25.5,17.6,77.0,4.4,120,64,5671.0,455960.0,2.6,1.5,47.9
D018,2023-09-01,33.8,26.4,18.1,78.0,4.5,124,70,5862.0,471278.0,2.7,1.5,49.5
D018,2023-10-01,49.6,38.7,26.7,84.0,4.7,182,135,6995.0,692543.0,3.2,1.7,65.4
D018,2023-11-01,46.5,36.3,25.0,82.0,4.6,170,117,6580.0,648303.0,3.0,1.6,61.8
D018,2023-12-01,34.3,26.8,18.4,78.0,4.5,126,74,5959.0,479071.0,2.7,1.5,50.1
D018,2024-01-01,33.2,25.9,17.8,77.0,4.4,122,67,5764.0,463429.0,2.7,1.5,48.3
D018,2024-02-01,32.6,25.4,17.5,77.0,4.4,119,64,5660.0,455061.0,2.6,1.5,47.8
D018,2024-03-01,34.8,27.1,18.7,79.0,4.5,127,76,6035.0,485219.0,2.8,1.6,50.6
D018,2024-04-01,29.1,22.7,15.6,78.0,4.4,106,60,5835.0,406189.0,2.7,1.5,45.2
D018,2024-05-01,29.9,23.3,16.0,77.0,4.4,109,57,5595.0,416591.0,2.6,1.5,45.5
D018,2024-06-01,37.0,28.9,19.9,81.0,4.6,135,90,6419.0,516051.0,3.0,1.6,53.5
D018,2024-07-01,35.4,27.6,19.0,79.0,4.5,130,80,6148.0,494265.0,2.8,1.6,51.2
D018,2024-08-01,36.5,28.5,19.6,80.0,4.6,134,87,6341.0,509789.0,2.9,1.6,52.9
D018,2024-09-01,37.0,28.9,19.9,81.0,4.6,136,90,6426.0,516664.0,3.0,1.6,53.5
D018,2024-10-01,42.1,32.8,22.6,79.0,4.5,154,92,6019.0,586886.0,2.8,1.6,56.5
D018,2024-11-01,51.5,40.2,27.7,83.0,4.7,189,138,6895.0,718806.0,3.2,1.7,66.6
D018,2024-12-01,33.8,26.4,18.1,78.0,4.5,124,71,5864.0,471436.0,2.7,1.5,49.5
D019,2023-01-01,23.3,18.2,14.4,97.0,4.4,63,41,4393.0,168690.0,1.4,6.2,43.6
D019,2023-02-01,22.4,17.5,13.8,95.0,4.3,61,36,4210.0,161656.0,1.4,6.1,41.9
D019,2023-03-01,21.7,17.0,13.4,94.0,4.3,59,34,4091.0,157088.0,1.3,6.0,41.2
D019,2023-04-01,21.8,17.0,13.5,97.0,4.4,59,38,4347.0,157775.0,1.4,6.2,42.4
D019,2023-05-01,18.8,14.7,11.6,94.0,4.3,51,29,4087.0,136149.0,1.3,6.0,38.9
D019,2023-06-01,22.2,17.3,13.7,95.0,4.3,60,36,4174.0,160281.0,1.4,6.0,41.7
D019,2023-07-01,26.2,20.5,16.2,100.0,4.6,71,54,4934.0,189459.0,1.6,6.7,47.4
D019,2023-08-01,22.1,17.2,13.6,95.0,4.3,60,35,4161.0,159765.0,1.3,6.0,41.7
D019,2023-09-01,22.5,17.5,13.8,96.0,4.3,61,37,4225.0,162234.0,1.4,6.1,42.2
D019,2023-10-01,28.5,22.3,17.6,95.0,4.3,77,46,4188.0,206148.0,1.4,6.0,46.6
D019,2023-11-01,25.7,20.0,15.8,94.0,4.3,70,39,4045.0,185327.0,1.3,5.9,44.2
D019,2023-12-01,22.4,17.4,13.8,95.0,4.3,61,36,4208.0,161579.0,1.4,6.1,41.8
D019,2024-01-01,21.2,16.5,13.1,94.0,4.3,57,31,3989.0,153183.0,1.3,5.9,40.7
D019,2024-02-01,20.7,16.2,12.8,93.0,4.3,56,29,3897.0,149640.0,1.3,5.8,40.0
D019,2024-03-01,25.1,19.6,15.5,100.0,4.5,68,49,4728.0,181555.0,1.5,6.5,46.2
D019,2024-04-01,21.6,16.8,13.3,100.0,4.5,58,41,4698.0,155820.0,1.5,6.5,43.4
D019,2024-05-01,22.0,17.1,13.5,98.0,4.4,60,39,4446.0,158732.0,1.4,6.3,42.8
D019,2024-06-01,22.3,17.4,13.8,95.0,4.3,61,36,4205.0,161457.0,1.4,6.1,41.8
D019,2024-07-01,21.4,16.7,13.2,94.0,4.3,58,32,4031.0,154772.0,1.3,5.9,40.9
D019,2024-08-01,24.7,19.3,15.3,99.0,4.5,67,47,4656.0,178800.0,1.5,6.4,45.6
D019,2024-09-01,24.0,18.7,14.8,98.0,4.4,65,44,4513.0,173302.0,1.5,6.3,44.3
D019,2024-10-01,26.5,20.6,16.3,93.0,4.2,72,37,3886.0,191183.0,1.3,5.8,44.0
D019,2024-11-01,28.0,21.9,17.3,93.0,4.3,76,41,3947.0,202428.0,1.3,5.8,45.7
D019,2024-12-01,22.7,17.7,14.0,96.0,4.4,61,38,4265.0,163777.0,1.4,6.1,42.8
D020,2023-01-01,37.2,29.0,21.8,97.0,3.8,59,43,6241.0,205943.0,5.1,8.9,44.9
D020,2023-02-01,30.2,23.6,17.8,90.0,3.6,48,25,5075.0,167468.0,4.1,7.8,38.2
D020,2023-03-01,34.6,27.0,20.3,95.0,3.7,55,37,5810.0,191744.0,4.7,8.5,42.5
D020,2023-04-01,28.6,22.3,16.8,93.0,3.7,46,28,5507.0,158354.0,4.5,8.2,37.9
D020,2023-05-01,29.3,22.9,17.2,91.0,3.6,47,27,5302.0,162458.0,4.3,8.0,37.7
D020,2023-06-01,35.2,27.5,20.7,95.0,3.8,56,38,5915.0,195207.0,4.8,8.6,43.3
D020,2023-07-01,35.4,27.6,20.8,95.0,3.8,57,39,5938.0,195942.0,4.8,8.6,43.4
D020,2023-08-01,37.8,29.5,22.2,98.0,3.8,60,45,6349.0,209524.0,5.1,9.0,45.7
D020,2023-09-01,36.3,28.4,21.3,97.0,3.8,58,41,6103.0,201410.0,4.9,8.7,44.6
D020,2023-10-01,45.0,35.1,26.4,94.0,3.7,72,47,5769.0,249518.0,4.7,8.4,49.6
D020,2023-11-01,39.8,31.0,23.4,93.0,3.7,64,40,5623.0,220324.0,4.6,8.3,45.7
D020,2023-12-01,34.5,26.9,20.3,94.0,3.7,55,36,5793.0,191178.0,4.7,8.5,42.2
D020,2024-01-01,35.6,27.7,20.9,96.0,3.8,57,39,5970.0,197024.0,4.8,8.6,43.8
D020,2024-02-01,35.0,27.3,20.5,95.0,3.7,56,38,5873.0,193818.0,4.8,8.5,42.7
D020,2024-03-01,33.2,25.9,19.5,93.0,3.7,53,33,5580.0,184126.0,4.5,8.3,41.2
D020,2024-04-01,27.5,21.5,16.2,91.0,3.6,44,25,5269.0,152420.0,4.3,8.0,36.4
D020,2024-05-01,32.4,25.3,19.1,95.0,3.8,52,35,5925.0,179764.0,4.8,8.6,41.3
D020,2024-06-01,35.6,27.8,20.9,96.0,3.8,57,39,5983.0,197430.0,4.8,8.6,43.9
D020,2024-07-01,33.1,25.8,19.4,93.0,3.7,53,33,5550.0,183153.0,4.5,8.3,41.1
D020,2024-08-01,32.2,25.1,18.9,92.0,3.7,51,30,5399.0,178160.0,4.4,8.1,40.3
D020,2024-09-01,36.2,28.3,21.3,96.0,3.8,58,41,6082.0,200710.0,4.9,8.7,44.2
D020,2024-10-01,44.0,34.3,25.9,94.0,3.7,70,45,5664.0,243881.0,4.6,8.4,49.0
D020,2024-11-01,42.1,32.8,24.7,93.0,3.7,67,42,5551.0,233098.0,4.5,8.3,47.4
D020,2024-12-01,35.7,27.9,21.0,96.0,3.8,57,40,6003.0,198091.0,4.9,8.7,43.8
D021,2023-01-01,53.3,41.6,17.2,74.0,3.4,135,97,9150.0,686218.0,4.0,3.4,53.8
D021,2023-02-01,52.3,40.8,16.9,74.0,3.4,132,94,8984.0,673790.0,4.0,3.4,52.9
D021,2023-03-01,44.0,34.3,14.2,69.0,3.2,111,59,7557.0,566759.0,3.3,3.1,44.7
D021,2023-04-01,49.6,38.7,16.0,73.0,3.4,125,88,8965.0,638644.0,4.0,3.4,50.7
D021,2023-05-01,47.8,37.3,15.4,73.0,3.4,121,82,8760.0,615181.0,3.9,3.3,49.4
D021,2023-06-01,53.5,41.7,17.2,74.0,3.4,135,98,9176.0,688175.0,4.1,3.4,53.8
D021,2023-07-01,44.7,34.8,14.4,69.0,3.3,113,62,7667.0,574989.0,3.4,3.1,45.6
D021,2023-08-01,47.5,37.0,15.3,71.0,3.3,120,73,8144.0,610798.0,3.6,3.2,48.2
D021,2023-09-01,53.7,41.9,17.3,74.0,3.4,136,99,9217.0,691238.0,4.1,3.4,54.0
D021,2023-10-01,52.7,41.1,17.0,69.0,3.2,133,72,7597.0,678244.0,3.4,3.1,50.7
D021,2023-11-01,69.6,54.3,22.4,74.0,3.4,176,127,9133.0,895735.0,4.0,3.4,65.3
D021,2023-12-01,45.3,35.3,14.6,69.0,3.3,114,64,7768.0,582637.0,3.4,3.1,46.1
D021,2024-01-01,53.4,41.7,17.2,74.0,3.4,135,98,9172.0,687880.0,4.0,3.4,53.9
D021,2024-02-01,51.5,40.1,16.6,73.0,3.4,130,90,8832.0,662382.0,3.9,3.4,52.1
